Date,City,Product,Category,Quantity,Unit Price,Total Sales,Channel
22-Dec-2022,Delhi,Bluetooth Speaker,Audio,2,102554.07,205108.14,Retail Store
13-May-2022,Kolkata,Laptop,Computers,7,94287.43,660012.01,Retail Store
6-May-2023,Kolkata,Headphones,Audio,4,82794.63,331178.52,Online
1-Feb-2023,Chennai,Laptop,Computers,9,59876.72,538890.48,Retail Store
3-Jul-2023,Hyderabad,Headphones,Audio,3,115727.05,347181.15,Retail Store
26-Jun-2022,Pune,LED TV,Television,1,96584.38,96584.38,Online
30-Apr-2022,Pune,Keyboard,Accessories,4,93321.91,373287.64,Retail Store
30-Mar-2022,Hyderabad,Smartphone,Mobiles,8,91780.91,734247.28,Retail Store
27-Jul-2023,Pune,Bluetooth Speaker,Audio,6,11178.31,67069.86,Online
28-Jan-2024,Hyderabad,Laptop,Computers,4,26327.25,105309.00,Online
7-Dec-2023,Bengaluru,Smartphone,Mobiles,3,91867.56,275602.68,Online
3-Jan-2022,Pune,Bluetooth Speaker,Audio,7,31543.25,220802.75,Online
1-Jul-2023,Bengaluru,Smartphone,Mobiles,1,74554.41,74554.41,Online
8-Sep-2024,Pune,LED TV,Television,8,92295.99,738367.92,Retail Store
5-Feb-2022,Kolkata,Headphones,Audio,8,9123.14,72985.12,Online
26-Jan-2022,Bengaluru,Bluetooth Speaker,Audio,1,9138.44,9138.44,Online
3-Apr-2024,Chennai,Tablet,Tablets,10,61951.69,619516.90,Online
13-Oct-2024,Pune,Bluetooth Speaker,Audio,1,35742.23,35742.23,Retail Store
10-Jul-2023,Bengaluru,Smartwatch,Wearables,4,86494.50,345978.00,Retail Store
10-May-2023,Chennai,Smartphone,Mobiles,3,70855.84,212567.52,Retail Store
2-Nov-2023,Mumbai,Headphones,Audio,2,85435.58,170871.16,Online
3-Apr-2022,Kolkata,Bluetooth Speaker,Audio,5,53538.88,267694.40,Retail Store
22-Apr-2024,Chennai,LED TV,Television,6,79679.71,478078.26,Online
1-Jan-2023,Bengaluru,LED TV,Television,2,80813.10,161626.20,Retail Store
24-Mar-2024,Kolkata,Headphones,Audio,9,60577.82,545200.38,Online
22-Sep-2023,Delhi,Smartphone,Mobiles,10,35124.21,351242.10,Online
14-Mar-2022,Hyderabad,Headphones,Audio,6,61340.02,368040.12,Online
21-Aug-2023,Kolkata,Keyboard,Accessories,5,77297.20,386486.00,Online
18-Dec-2024,Chennai,Keyboard,Accessories,6,38429.00,230574.00,Retail Store
11-Dec-2023,Pune,Keyboard,Accessories,9,117408.40,1056675.60,Online
28-Feb-2023,Hyderabad,Smartphone,Mobiles,7,58233.25,407632.75,Online
12-Apr-2022,Mumbai,Smartphone,Mobiles,8,113012.62,904100.96,Retail Store
28-May-2022,Chennai,Smartwatch,Wearables,10,92278.92,922789.20,Retail Store
31-May-2024,Kolkata,Smartphone,Mobiles,9,100773.75,906963.75,Online
21-Aug-2023,Bengaluru,Keyboard,Accessories,2,112616.52,225233.04,Retail Store
17-Apr-2022,Pune,Keyboard,Accessories,8,93017.13,744137.04,Online
25-Oct-2022,Bengaluru,Laptop,Computers,7,18161.52,127130.64,Retail Store
20-Jun-2024,Delhi,Tablet,Tablets,2,103227.64,206455.28,Online
7-Oct-2023,Kolkata,Laptop,Computers,4,51987.47,207949.88,Retail Store
10-Jun-2023,Jaipur,Bluetooth Speaker,Audio,8,36684.98,293479.84,Online
3-Jul-2024,Bengaluru,Headphones,Audio,8,109135.90,873087.20,Retail Store
22-Jul-2022,Hyderabad,LED TV,Television,4,46709.05,186836.20,Retail Store
14-Feb-2022,Mumbai,Keyboard,Accessories,2,64826.44,129652.88,Retail Store
12-Sep-2024,Delhi,LED TV,Television,9,13369.86,120328.74,Online
17-Jun-2024,Chennai,Bluetooth Speaker,Audio,6,16320.55,97923.30,Online
27-Feb-2023,Chennai,Headphones,Audio,10,15004.00,150040.00,Retail Store
16-Nov-2022,Chennai,Smartphone,Mobiles,4,118866.45,475465.80,Online
16-Jun-2024,Bengaluru,Smartwatch,Wearables,10,60752.28,607522.80,Online
16-Jun-2024,Kolkata,Keyboard,Accessories,2,56518.42,113036.84,Online
29-Sep-2022,Pune,LED TV,Television,2,78263.07,156526.14,Retail Store
17-Feb-2023,Bengaluru,Smartphone,Mobiles,7,40160.78,281125.46,Retail Store
20-Nov-2024,Jaipur,Headphones,Audio,1,51296.50,51296.50,Retail Store
5-Jun-2022,Chennai,Laptop,Computers,4,44823.79,179295.16,Online
17-Apr-2023,Mumbai,LED TV,Television,6,98172.41,589034.46,Retail Store
27-Apr-2022,Delhi,Tablet,Tablets,9,93440.14,840961.26,Retail Store
5-Jul-2023,Hyderabad,Smartwatch,Wearables,5,42741.17,213705.85,Retail Store
29-Oct-2022,Delhi,Smartwatch,Wearables,6,109398.59,656391.54,Online
13-Jan-2022,Delhi,Keyboard,Accessories,6,55002.82,330016.92,Retail Store
14-Jul-2022,Jaipur,LED TV,Television,2,13210.14,26420.28,Retail Store
13-Sep-2022,Hyderabad,Smartwatch,Wearables,3,70813.94,212441.82,Retail Store
23-Jul-2024,Hyderabad,Tablet,Tablets,8,23922.84,191382.72,Retail Store
26-Apr-2024,Jaipur,Keyboard,Accessories,4,89037.16,356148.64,Retail Store
17-Aug-2024,Hyderabad,Headphones,Audio,6,29053.47,174320.82,Online
1-Sep-2023,Chennai,Smartphone,Mobiles,3,101567.55,304702.65,Online
15-Jan-2023,Mumbai,Smartwatch,Wearables,4,83657.09,334628.36,Retail Store
3-Jun-2024,Kolkata,Laptop,Computers,10,77630.92,776309.20,Retail Store
21-Feb-2022,Hyderabad,Headphones,Audio,10,7394.13,73941.30,Online
18-Jun-2024,Jaipur,Bluetooth Speaker,Audio,9,72957.84,656620.56,Online
30-May-2022,Hyderabad,Tablet,Tablets,1,46573.38,46573.38,Online
21-Dec-2023,Kolkata,Keyboard,Accessories,1,29568.01,29568.01,Retail Store
4-Jan-2022,Chennai,Tablet,Tablets,10,32846.04,328460.40,Online
16-Feb-2024,Bengaluru,Laptop,Computers,3,14466.74,43400.22,Retail Store
29-Aug-2022,Hyderabad,Bluetooth Speaker,Audio,3,5533.70,16601.10,Retail Store
27-Jun-2023,Hyderabad,Bluetooth Speaker,Audio,9,13503.30,121529.70,Retail Store
30-Aug-2022,Delhi,Tablet,Tablets,5,48494.89,242474.45,Retail Store
28-Sep-2024,Chennai,Bluetooth Speaker,Audio,4,40688.61,162754.44,Online
17-Apr-2024,Bengaluru,Laptop,Computers,2,18400.55,36801.10,Retail Store
31-Aug-2022,Delhi,LED TV,Television,8,76270.83,610166.64,Retail Store
9-Jun-2022,Delhi,Laptop,Computers,3,100975.09,302925.27,Retail Store
5-Feb-2022,Jaipur,Smartwatch,Wearables,1,28398.78,28398.78,Retail Store
1-Jan-2023,Pune,Bluetooth Speaker,Audio,10,95946.41,959464.10,Retail Store
28-Jun-2024,Hyderabad,Smartphone,Mobiles,6,37551.12,225306.72,Retail Store
21-Jun-2022,Delhi,LED TV,Television,8,14037.48,112299.84,Retail Store
16-Jul-2024,Kolkata,Tablet,Tablets,4,112552.78,450211.12,Online
29-Jan-2024,Delhi,Headphones,Audio,10,25431.64,254316.40,Retail Store
9-Feb-2022,Delhi,Laptop,Computers,8,99229.95,793839.60,Online
1-Apr-2024,Chennai,Smartphone,Mobiles,5,113346.34,566731.70,Online
28-Sep-2022,Pune,Keyboard,Accessories,6,20325.19,121951.14,Retail Store
11-May-2023,Bengaluru,Bluetooth Speaker,Audio,4,69758.18,279032.72,Retail Store
14-Jan-2022,Delhi,Keyboard,Accessories,8,80189.46,641515.68,Retail Store
29-Oct-2024,Kolkata,Keyboard,Accessories,5,37547.14,187735.70,Online
13-Mar-2023,Kolkata,Laptop,Computers,2,16343.61,32687.22,Retail Store
26-Jul-2024,Jaipur,Laptop,Computers,2,43978.85,87957.70,Retail Store
27-Jun-2024,Chennai,Smartphone,Mobiles,5,93096.55,465482.75,Online
23-Jun-2023,Pune,Smartwatch,Wearables,3,24236.97,72710.91,Online
23-Aug-2022,Jaipur,Tablet,Tablets,3,55618.62,166855.86,Retail Store
13-Nov-2024,Mumbai,Bluetooth Speaker,Audio,6,8474.52,50847.12,Retail Store
23-Sep-2022,Chennai,Smartphone,Mobiles,1,108019.33,108019.33,Online
13-Jul-2024,Pune,Smartphone,Mobiles,10,104169.22,1041692.20,Online
23-Jul-2022,Hyderabad,Bluetooth Speaker,Audio,8,80431.46,643451.68,Online
22-Nov-2022,Chennai,Bluetooth Speaker,Audio,9,55914.99,503234.91,Retail Store
20-May-2022,Bengaluru,Smartphone,Mobiles,10,69483.57,694835.70,Retail Store
1-Dec-2023,Pune,Headphones,Audio,7,77802.77,544619.39,Retail Store
2-Sep-2024,Kolkata,Keyboard,Accessories,10,73086.09,730860.90,Online
17-Sep-2023,Jaipur,Tablet,Tablets,10,92001.32,920013.20,Online
19-Oct-2022,Hyderabad,Tablet,Tablets,1,92399.70,92399.70,Online
10-Oct-2022,Mumbai,Keyboard,Accessories,2,14082.24,28164.48,Retail Store
6-Apr-2022,Kolkata,Smartphone,Mobiles,7,29401.30,205809.10,Retail Store
12-May-2024,Bengaluru,Smartwatch,Wearables,2,6451.32,12902.64,Retail Store
20-Dec-2023,Chennai,LED TV,Television,9,63426.00,570834.00,Online
5-Dec-2022,Kolkata,Headphones,Audio,2,18816.66,37633.32,Retail Store
5-Feb-2023,Delhi,Laptop,Computers,4,118549.19,474196.76,Online
17-Nov-2024,Bengaluru,Smartwatch,Wearables,1,19726.12,19726.12,Online
8-Jul-2024,Kolkata,Headphones,Audio,4,45468.78,181875.12,Online
30-Nov-2024,Chennai,Laptop,Computers,3,23769.55,71308.65,Retail Store
19-Nov-2024,Chennai,Keyboard,Accessories,2,75696.23,151392.46,Retail Store
14-Apr-2024,Delhi,LED TV,Television,8,36688.72,293509.76,Retail Store
10-Nov-2024,Jaipur,LED TV,Television,5,78465.66,392328.30,Online
17-Nov-2023,Mumbai,LED TV,Television,8,77992.33,623938.64,Retail Store
4-Nov-2022,Bengaluru,Smartwatch,Wearables,4,98011.39,392045.56,Online
16-Apr-2024,Pune,LED TV,Television,1,86983.89,86983.89,Retail Store
30-May-2022,Kolkata,Keyboard,Accessories,4,94449.32,377797.28,Retail Store
12-Dec-2023,Kolkata,Keyboard,Accessories,8,36522.68,292181.44,Online
24-Oct-2024,Bengaluru,Headphones,Audio,7,79450.67,556154.69,Retail Store
25-Jan-2024,Hyderabad,Bluetooth Speaker,Audio,7,84537.73,591764.11,Retail Store
28-Sep-2022,Mumbai,Keyboard,Accessories,7,104211.74,729482.18,Online
21-Feb-2024,Chennai,LED TV,Television,4,22011.04,88044.16,Online
17-May-2024,Chennai,LED TV,Television,10,37770.66,377706.60,Retail Store
7-Sep-2023,Chennai,Tablet,Tablets,6,67686.24,406117.44,Online
23-Aug-2024,Pune,Bluetooth Speaker,Audio,3,106335.77,319007.31,Online
6-May-2024,Kolkata,Keyboard,Accessories,2,10846.53,21693.06,Retail Store
11-Oct-2022,Chennai,LED TV,Television,2,114669.40,229338.80,Retail Store
3-Nov-2022,Delhi,Keyboard,Accessories,10,119344.43,1193444.30,Online
11-May-2024,Jaipur,Keyboard,Accessories,9,38361.12,345250.08,Online
19-Nov-2024,Chennai,Laptop,Computers,10,113281.27,1132812.70,Retail Store
17-Aug-2023,Bengaluru,Headphones,Audio,3,40073.45,120220.35,Retail Store
3-Jul-2022,Hyderabad,Bluetooth Speaker,Audio,2,89752.03,179504.06,Online
16-Aug-2024,Chennai,Bluetooth Speaker,Audio,7,87570.85,612995.95,Retail Store
18-Jun-2023,Pune,LED TV,Television,5,66732.08,333660.40,Online
2-Feb-2024,Kolkata,Tablet,Tablets,3,76157.84,228473.52,Retail Store
6-Sep-2024,Mumbai,LED TV,Television,2,33401.56,66803.12,Retail Store
4-Sep-2022,Pune,Keyboard,Accessories,3,117374.34,352123.02,Online
12-Nov-2022,Chennai,Laptop,Computers,8,93671.06,749368.48,Online
9-Aug-2022,Chennai,LED TV,Television,7,62699.13,438893.91,Online
24-Jul-2024,Bengaluru,Bluetooth Speaker,Audio,6,63629.25,381775.50,Online
6-Nov-2023,Mumbai,Bluetooth Speaker,Audio,1,67985.61,67985.61,Retail Store
8-Feb-2024,Jaipur,Tablet,Tablets,7,71511.90,500583.30,Online
16-Mar-2022,Delhi,Laptop,Computers,1,72540.19,72540.19,Retail Store
10-Feb-2023,Delhi,Bluetooth Speaker,Audio,1,70975.16,70975.16,Online
25-Jul-2023,Mumbai,Headphones,Audio,10,24409.75,244097.50,Online
16-Dec-2024,Mumbai,Keyboard,Accessories,2,99029.84,198059.68,Online
24-Dec-2024,Hyderabad,LED TV,Television,9,69981.85,629836.65,Retail Store
7-Aug-2023,Delhi,Laptop,Computers,3,16951.39,50854.17,Online
11-Oct-2024,Delhi,Tablet,Tablets,9,33726.96,303542.64,Online
25-Dec-2024,Jaipur,Headphones,Audio,9,15437.10,138933.90,Online
17-Mar-2024,Delhi,Bluetooth Speaker,Audio,5,38288.46,191442.30,Online
16-Dec-2022,Chennai,Keyboard,Accessories,10,43980.50,439805.00,Online
7-Mar-2022,Kolkata,Smartwatch,Wearables,8,67096.07,536768.56,Online
20-Apr-2023,Jaipur,LED TV,Television,2,65892.74,131785.48,Online
14-Oct-2024,Jaipur,Keyboard,Accessories,2,6049.16,12098.32,Retail Store
26-Oct-2022,Mumbai,Tablet,Tablets,8,12947.86,103582.88,Online
28-Mar-2024,Delhi,Bluetooth Speaker,Audio,3,67969.24,203907.72,Online
4-Jul-2022,Chennai,Tablet,Tablets,5,105736.93,528684.65,Online
29-Apr-2024,Hyderabad,Keyboard,Accessories,2,64465.77,128931.54,Online
16-Mar-2023,Kolkata,Laptop,Computers,2,51134.52,102269.04,Retail Store
7-Jan-2022,Kolkata,Tablet,Tablets,2,23478.56,46957.12,Retail Store
18-Oct-2023,Jaipur,Bluetooth Speaker,Audio,7,60603.17,424222.19,Online
30-Mar-2022,Chennai,Smartphone,Mobiles,1,68018.17,68018.17,Online
25-May-2024,Kolkata,Bluetooth Speaker,Audio,4,51504.67,206018.68,Retail Store
7-Mar-2023,Mumbai,Laptop,Computers,7,25347.80,177434.60,Online
7-Dec-2024,Delhi,Smartwatch,Wearables,6,43831.72,262990.32,Retail Store
8-Oct-2022,Chennai,Tablet,Tablets,9,39477.82,355300.38,Retail Store
26-Jan-2024,Mumbai,Laptop,Computers,3,22116.14,66348.42,Retail Store
8-Feb-2022,Bengaluru,Smartwatch,Wearables,7,74573.72,522016.04,Online
18-Apr-2024,Mumbai,Headphones,Audio,9,94993.15,854938.35,Online
16-Nov-2022,Mumbai,Headphones,Audio,10,70497.18,704971.80,Retail Store
4-May-2023,Delhi,Tablet,Tablets,4,37761.34,151045.36,Retail Store
6-Apr-2024,Chennai,Smartwatch,Wearables,5,65594.57,327972.85,Retail Store
12-Nov-2023,Delhi,Laptop,Computers,4,93787.43,375149.72,Retail Store
30-Jul-2022,Pune,Tablet,Tablets,6,118721.13,712326.78,Retail Store
25-Mar-2023,Bengaluru,Smartphone,Mobiles,5,102232.98,511164.90,Retail Store
10-May-2022,Mumbai,Tablet,Tablets,7,53380.95,373666.65,Online
26-Dec-2022,Pune,Laptop,Computers,6,71925.68,431554.08,Online
14-Feb-2023,Hyderabad,Keyboard,Accessories,8,87196.04,697568.32,Retail Store
5-Dec-2022,Delhi,Keyboard,Accessories,3,95747.83,287243.49,Online
28-Sep-2022,Bengaluru,Smartphone,Mobiles,7,9575.45,67028.15,Retail Store
7-Oct-2024,Kolkata,LED TV,Television,2,91600.61,183201.22,Online
18-Nov-2024,Delhi,Smartwatch,Wearables,1,65643.25,65643.25,Online
9-Jun-2024,Chennai,Tablet,Tablets,4,71065.75,284263.00,Online
30-Aug-2024,Jaipur,Tablet,Tablets,1,54537.06,54537.06,Online
5-Mar-2023,Hyderabad,Smartphone,Mobiles,6,32698.62,196191.72,Online
28-May-2024,Bengaluru,Keyboard,Accessories,3,19752.60,59257.80,Retail Store
30-Oct-2024,Mumbai,Smartphone,Mobiles,3,63763.42,191290.26,Retail Store
12-Jul-2023,Mumbai,Laptop,Computers,4,99168.50,396674.00,Retail Store
21-Dec-2022,Bengaluru,Smartwatch,Wearables,10,55134.83,551348.30,Online
29-Apr-2024,Delhi,LED TV,Television,4,105432.56,421730.24,Online
18-May-2023,Jaipur,Tablet,Tablets,7,9148.20,64037.40,Retail Store
22-Nov-2024,Jaipur,Laptop,Computers,6,9805.20,58831.20,Retail Store
10-May-2024,Jaipur,Smartwatch,Wearables,3,87066.20,261198.60,Retail Store
28-Sep-2023,Delhi,Bluetooth Speaker,Audio,4,57083.25,228333.00,Online
21-Dec-2024,Pune,Headphones,Audio,4,98491.34,393965.36,Online
24-Sep-2022,Kolkata,Tablet,Tablets,3,42305.87,126917.61,Online
2-Mar-2022,Delhi,Keyboard,Accessories,8,61010.63,488085.04,Online
3-Feb-2022,Hyderabad,Laptop,Computers,9,78119.55,703075.95,Online
29-Apr-2024,Jaipur,Headphones,Audio,10,63209.17,632091.70,Online
24-Nov-2023,Mumbai,LED TV,Television,1,91636.30,91636.30,Retail Store
24-Oct-2024,Delhi,Laptop,Computers,5,39962.67,199813.35,Online
4-Dec-2022,Pune,Keyboard,Accessories,2,14372.37,28744.74,Online
7-Oct-2023,Chennai,Headphones,Audio,2,21793.07,43586.14,Online
27-Mar-2022,Jaipur,Laptop,Computers,10,101885.65,1018856.50,Retail Store
20-Jul-2022,Kolkata,Smartwatch,Wearables,10,88450.30,884503.00,Online
5-Apr-2023,Bengaluru,Keyboard,Accessories,7,16341.08,114387.56,Online
8-May-2022,Kolkata,Smartphone,Mobiles,2,21593.08,43186.16,Retail Store
12-Feb-2024,Pune,Smartwatch,Wearables,2,22620.03,45240.06,Retail Store
11-Jan-2022,Pune,Smartwatch,Wearables,1,50672.34,50672.34,Retail Store
4-May-2022,Mumbai,Headphones,Audio,2,79067.80,158135.60,Online
15-Sep-2022,Jaipur,Smartwatch,Wearables,3,71625.89,214877.67,Retail Store
15-Jun-2023,Chennai,Tablet,Tablets,3,68997.26,206991.78,Retail Store
23-Apr-2024,Chennai,Headphones,Audio,7,28971.44,202800.08,Retail Store
13-Jan-2024,Chennai,Tablet,Tablets,8,94251.71,754013.68,Online
19-Aug-2023,Kolkata,Keyboard,Accessories,3,25686.16,77058.48,Online
29-Dec-2023,Kolkata,Smartwatch,Wearables,7,62881.71,440171.97,Online
27-Nov-2023,Hyderabad,LED TV,Television,9,107479.14,967312.26,Online
9-May-2023,Hyderabad,Laptop,Computers,8,92686.80,741494.40,Retail Store
9-Feb-2024,Mumbai,LED TV,Television,10,76954.55,769545.50,Retail Store
31-May-2024,Mumbai,Bluetooth Speaker,Audio,8,13474.59,107796.72,Retail Store
20-Oct-2024,Delhi,Headphones,Audio,6,97122.65,582735.90,Online
10-Mar-2022,Hyderabad,Smartwatch,Wearables,8,92492.33,739938.64,Online
15-Jan-2024,Pune,Keyboard,Accessories,8,10981.59,87852.72,Retail Store
31-Mar-2022,Jaipur,LED TV,Television,10,92744.11,927441.10,Online
22-May-2024,Hyderabad,Smartwatch,Wearables,10,66023.81,660238.10,Online
22-Dec-2022,Bengaluru,Tablet,Tablets,8,61303.53,490428.24,Retail Store
1-Jun-2022,Bengaluru,Smartwatch,Wearables,3,11668.60,35005.80,Retail Store
1-Jan-2022,Hyderabad,Tablet,Tablets,8,54901.17,439209.36,Online
5-Oct-2023,Hyderabad,Headphones,Audio,6,77078.81,462472.86,Online
27-Nov-2022,Delhi,Smartwatch,Wearables,2,90443.06,180886.12,Retail Store
24-Apr-2024,Kolkata,Headphones,Audio,2,26754.63,53509.26,Retail Store
24-Sep-2024,Delhi,Tablet,Tablets,4,103419.47,413677.88,Online
10-Dec-2024,Bengaluru,Smartwatch,Wearables,6,82008.51,492051.06,Retail Store
27-Jan-2023,Mumbai,Keyboard,Accessories,6,71576.97,429461.82,Online
29-Oct-2023,Kolkata,Keyboard,Accessories,2,34797.25,69594.50,Retail Store
1-Aug-2023,Hyderabad,LED TV,Television,7,33285.14,232995.98,Online
28-Mar-2022,Chennai,Headphones,Audio,9,66651.63,599864.67,Online
28-Dec-2022,Chennai,Bluetooth Speaker,Audio,1,63692.66,63692.66,Retail Store
8-Oct-2024,Jaipur,Smartwatch,Wearables,3,113590.52,340771.56,Retail Store
18-Sep-2024,Hyderabad,Smartphone,Mobiles,9,78024.60,702221.40,Retail Store
17-Aug-2023,Jaipur,Headphones,Audio,8,76201.56,609612.48,Retail Store
5-Feb-2023,Chennai,Tablet,Tablets,9,106640.10,959760.90,Online
9-Jan-2023,Pune,Keyboard,Accessories,7,113335.64,793349.48,Retail Store
20-Oct-2023,Chennai,Laptop,Computers,6,94753.33,568519.98,Retail Store
10-Oct-2024,Pune,LED TV,Television,7,13880.28,97161.96,Retail Store
12-Mar-2022,Delhi,Laptop,Computers,10,56941.59,569415.90,Retail Store
2-Feb-2024,Delhi,Tablet,Tablets,7,58446.40,409124.80,Retail Store
12-Feb-2024,Hyderabad,Laptop,Computers,6,35272.08,211632.48,Online
24-Aug-2023,Jaipur,Keyboard,Accessories,2,78982.60,157965.20,Retail Store
17-Jun-2023,Mumbai,Smartphone,Mobiles,4,50784.33,203137.32,Online
22-Sep-2022,Pune,Tablet,Tablets,7,9748.08,68236.56,Retail Store
27-Apr-2022,Delhi,Bluetooth Speaker,Audio,7,106802.58,747618.06,Online
4-Dec-2023,Mumbai,Smartwatch,Wearables,8,36802.53,294420.24,Retail Store
1-Dec-2023,Mumbai,Laptop,Computers,1,68695.49,68695.49,Retail Store
16-Apr-2024,Chennai,Smartwatch,Wearables,8,70696.95,565575.60,Retail Store
9-Jul-2024,Pune,LED TV,Television,1,29761.92,29761.92,Retail Store
25-Nov-2024,Hyderabad,Smartphone,Mobiles,3,67166.47,201499.41,Retail Store
19-May-2024,Kolkata,LED TV,Television,8,114455.47,915643.76,Retail Store
3-Dec-2024,Chennai,Smartphone,Mobiles,6,69498.13,416988.78,Online
20-Dec-2023,Bengaluru,Bluetooth Speaker,Audio,7,18130.32,126912.24,Retail Store
3-Jan-2023,Mumbai,Tablet,Tablets,10,16291.40,162914.00,Retail Store
22-Oct-2024,Bengaluru,Tablet,Tablets,2,18371.40,36742.80,Online
15-May-2022,Kolkata,Smartwatch,Wearables,4,53159.63,212638.52,Online
22-Oct-2022,Jaipur,Headphones,Audio,6,14287.52,85725.12,Retail Store
15-Nov-2024,Pune,Smartwatch,Wearables,2,62219.54,124439.08,Online
16-Mar-2022,Kolkata,Laptop,Computers,8,49472.57,395780.56,Retail Store
28-Dec-2024,Bengaluru,Smartwatch,Wearables,4,110803.55,443214.20,Retail Store
8-Nov-2023,Hyderabad,Laptop,Computers,4,76781.78,307127.12,Retail Store
23-Jul-2024,Chennai,LED TV,Television,5,88664.72,443323.60,Retail Store
8-Nov-2022,Chennai,Keyboard,Accessories,1,74605.50,74605.50,Retail Store
26-Apr-2023,Hyderabad,Headphones,Audio,10,67922.23,679222.30,Retail Store
22-Mar-2022,Delhi,Bluetooth Speaker,Audio,5,49977.31,249886.55,Retail Store
12-Feb-2024,Kolkata,Tablet,Tablets,2,91702.79,183405.58,Retail Store
27-Nov-2022,Mumbai,LED TV,Television,10,35455.12,354551.20,Online
14-Sep-2024,Pune,Laptop,Computers,9,42065.06,378585.54,Online
15-Jun-2022,Hyderabad,Keyboard,Accessories,4,45979.01,183916.04,Retail Store
5-Jun-2023,Hyderabad,Smartwatch,Wearables,3,5070.74,15212.22,Online
2-Jan-2022,Jaipur,LED TV,Television,5,22363.91,111819.55,Online
21-Feb-2023,Jaipur,Bluetooth Speaker,Audio,10,68099.50,680995.00,Online
3-Aug-2024,Hyderabad,Tablet,Tablets,3,31152.05,93456.15,Online
4-Aug-2022,Hyderabad,Laptop,Computers,6,43402.73,260416.38,Retail Store
25-Jun-2022,Bengaluru,Smartwatch,Wearables,3,89077.74,267233.22,Online
3-Dec-2022,Delhi,Tablet,Tablets,9,35379.99,318419.91,Online
4-Jan-2023,Chennai,Tablet,Tablets,3,81049.51,243148.53,Online
2-Mar-2023,Hyderabad,LED TV,Television,1,113881.77,113881.77,Retail Store
24-Oct-2022,Hyderabad,Smartwatch,Wearables,8,86011.06,688088.48,Retail Store
1-Dec-2023,Delhi,Keyboard,Accessories,1,96548.88,96548.88,Online
4-Jul-2024,Bengaluru,Tablet,Tablets,1,49602.04,49602.04,Online
7-Mar-2024,Bengaluru,Headphones,Audio,7,84497.45,591482.15,Online
8-Jan-2022,Delhi,Smartphone,Mobiles,8,62164.35,497314.80,Retail Store
3-Jan-2022,Pune,Smartphone,Mobiles,6,106070.80,636424.80,Online
15-Feb-2023,Chennai,Smartwatch,Wearables,1,38160.15,38160.15,Retail Store
5-Jan-2022,Jaipur,LED TV,Television,9,68143.93,613295.37,Online
23-Jun-2023,Kolkata,Headphones,Audio,10,10929.19,109291.90,Retail Store
23-Jul-2024,Pune,Smartphone,Mobiles,8,114407.69,915261.52,Online
28-Jul-2023,Jaipur,LED TV,Television,4,88366.98,353467.92,Online
22-Nov-2022,Bengaluru,Headphones,Audio,7,26453.80,185176.60,Online
9-May-2022,Bengaluru,Laptop,Computers,9,74342.84,669085.56,Retail Store
15-Jul-2022,Chennai,Smartwatch,Wearables,6,91730.95,550385.70,Retail Store
7-Aug-2024,Chennai,LED TV,Television,8,117814.84,942518.72,Retail Store
17-Jan-2024,Hyderabad,Tablet,Tablets,4,31858.75,127435.00,Retail Store
2-Oct-2022,Mumbai,Smartwatch,Wearables,6,37781.84,226691.04,Retail Store
3-Nov-2023,Bengaluru,Smartwatch,Wearables,8,117719.25,941754.00,Online
4-Dec-2023,Bengaluru,Keyboard,Accessories,1,78884.59,78884.59,Online
19-Feb-2024,Delhi,Bluetooth Speaker,Audio,5,91879.28,459396.40,Online
20-Jan-2024,Chennai,Headphones,Audio,2,82325.49,164650.98,Retail Store
12-Jul-2022,Jaipur,Bluetooth Speaker,Audio,6,23994.16,143964.96,Online
28-Jun-2023,Bengaluru,Headphones,Audio,9,96581.13,869230.17,Online
28-Jan-2024,Pune,Smartphone,Mobiles,6,21344.65,128067.90,Online
25-May-2022,Bengaluru,Tablet,Tablets,3,10460.96,31382.88,Retail Store
1-Jan-2023,Delhi,LED TV,Television,9,116316.50,1046848.50,Online
4-Mar-2024,Delhi,Bluetooth Speaker,Audio,1,11295.25,11295.25,Online
26-Sep-2023,Hyderabad,Bluetooth Speaker,Audio,2,5786.84,11573.68,Online
23-Jun-2023,Delhi,Bluetooth Speaker,Audio,2,109350.50,218701.00,Retail Store
11-May-2023,Pune,LED TV,Television,7,45971.14,321797.98,Retail Store
13-Mar-2022,Bengaluru,LED TV,Television,7,6715.01,47005.07,Online
13-Jun-2023,Hyderabad,Laptop,Computers,8,92559.94,740479.52,Retail Store
27-May-2022,Pune,LED TV,Television,7,66545.33,465817.31,Retail Store
18-Apr-2023,Chennai,Keyboard,Accessories,7,113089.17,791624.19,Online
5-Apr-2023,Bengaluru,Tablet,Tablets,6,100835.55,605013.30,Retail Store
3-Feb-2024,Jaipur,Headphones,Audio,6,72818.08,436908.48,Online
18-Mar-2024,Jaipur,Headphones,Audio,9,93584.89,842264.01,Online
13-Oct-2022,Mumbai,Keyboard,Accessories,3,118629.01,355887.03,Online
3-May-2023,Bengaluru,Laptop,Computers,10,16672.83,166728.30,Retail Store
4-May-2022,Delhi,Laptop,Computers,9,8747.49,78727.41,Online
25-Sep-2023,Jaipur,Smartwatch,Wearables,4,95909.55,383638.20,Online
20-May-2023,Kolkata,Laptop,Computers,5,20934.62,104673.10,Online
27-Apr-2024,Jaipur,LED TV,Television,2,70363.44,140726.88,Online
