Date,Keyword_City,Keyword_Product,Keyword_Category,Keyword_Channel,Quantity,Unit Price,Total Sales
03-Sep-22,5,5,3,10,6,101320.01,607920.06
16-May-23,6,1,1,10,6,93558.04,561348.24
07-May-22,7,2,2,15,6,41817.78,250906.68
01-Mar-22,5,2,2,15,6,59636.66,357819.96
06-Jan-22,5,5,3,10,2,10815.7,21631.4
30-Jan-23,2,6,5,15,2,113525.06,227050.12
15-Apr-22,1,1,1,15,6,44968.95,269813.7
12-May-24,4,8,7,10,4,22131.4,88525.6
29-Jan-23,4,7,6,10,1,47574.06,47574.06
21-Jan-23,6,7,6,10,6,119742.72,718456.32
28-Aug-22,7,4,4,10,8,98328.28,786626.24
11-Mar-23,4,4,4,15,7,80976.7,566836.9
03-Dec-24,6,8,7,10,5,7401.42,37007.1
07-Jul-23,6,6,5,15,3,29161.33,87483.99
07-Jul-23,5,5,3,15,6,72889.82,437338.92
08-Apr-24,5,6,5,15,9,101145.55,910309.95
05-Mar-24,8,1,1,15,7,7442.85,52099.95
01-Sep-22,6,6,5,15,8,30585.64,244685.12
01-Jan-24,1,2,2,15,9,49253.19,443278.71
17-Jun-24,5,2,2,15,3,95974.05,287922.15
25-Aug-22,4,7,6,15,9,71157.12,640414.08
18-Apr-24,5,5,3,10,7,95162.47,666137.29
13-Feb-22,6,7,6,10,4,75024.65,300098.6
10-May-22,1,5,3,10,10,29867.58,298675.8
30-Apr-24,4,8,7,15,5,65559.5,327797.5
20-Jun-24,4,2,2,15,6,27399.69,164398.14
04-Dec-23,8,2,2,10,3,11913.43,35740.29
20-Jul-24,6,2,2,15,5,49361.43,246807.15
15-Mar-24,4,5,3,10,1,48957.94,48957.94
11-Aug-24,8,6,5,15,9,21255.66,191300.94
09-Jun-24,4,1,1,15,7,108636.83,760457.81
17-Jul-22,2,6,5,10,2,99271.9,198543.8
01-Jun-22,3,7,6,15,6,87037.28,522223.68
04-Mar-24,6,4,4,10,5,25406.16,127030.8
23-Jan-24,2,6,5,10,10,96777.32,967773.2
08-Apr-23,5,5,3,15,8,49684.88,397479.04
25-Sep-23,5,8,7,10,9,18041,162369
08-Jul-24,3,7,6,15,4,8081.96,32327.84
23-Nov-22,5,4,4,10,10,29506.82,295068.2
25-Nov-23,7,1,1,10,7,64208.83,449461.81
15-May-23,1,7,6,10,3,41475.22,124425.66
22-Dec-23,4,4,4,15,4,54666.3,218665.2
25-Jun-24,2,7,6,15,10,5302.2,53022
17-Nov-23,8,7,6,15,10,13906.38,139063.8
11-Nov-24,1,3,3,10,1,110296.05,110296.05
27-Apr-22,5,2,2,15,1,101028.94,101028.94
09-Jan-23,7,7,6,15,1,22140.4,22140.4
18-Jul-24,1,7,6,15,4,50126.92,200507.68
21-Apr-23,7,1,1,15,7,36654.28,256579.96
30-Nov-22,7,4,4,15,9,67585.31,608267.79
07-Nov-22,3,5,3,15,9,99511.87,895606.83
09-Feb-23,3,6,5,15,4,93709.56,374838.24
19-Feb-23,7,7,6,15,3,81019.37,243058.11
27-Sep-23,1,1,1,15,5,77529.35,387646.75
05-Jan-24,2,4,4,15,1,18225.65,18225.65
16-Aug-24,2,4,4,15,2,68236.82,136473.64
09-Apr-22,1,2,2,10,1,75737.94,75737.94
30-May-24,8,3,3,15,5,72045.79,360228.95
12-Jun-23,1,2,2,10,7,46340.53,324383.71
22-Aug-22,6,4,4,10,9,77832.11,700488.99
14-Sep-24,3,8,7,15,8,26430.47,211443.76
09-Jan-22,3,8,7,10,7,10834.6,75842.2
26-Nov-24,5,2,2,10,4,104727.93,418911.72
30-Jul-22,1,7,6,15,1,41530.29,41530.29
17-Nov-22,4,2,2,10,8,67864.89,542919.12
27-Mar-22,5,5,3,15,8,27279.89,218239.12
28-Sep-22,5,3,3,15,1,76386.75,76386.75
24-Jul-23,4,4,4,15,9,53071.24,477641.16
18-Sep-22,6,4,4,10,10,73670.79,736707.9
03-Aug-23,1,8,7,15,2,90658.05,181316.1
10-Aug-22,6,1,1,15,7,20344.38,142410.66
04-Oct-22,3,4,4,10,5,83721.7,418608.5
22-Oct-24,2,2,2,10,5,50835.93,254179.65
18-Dec-24,4,8,7,15,2,26501.21,53002.42
11-Jan-24,5,4,4,10,8,21493.82,171950.56
21-Jun-22,2,6,5,15,5,31841.81,159209.05
05-Dec-23,2,1,1,15,4,98367.39,393469.56
05-Apr-24,7,6,5,15,9,115380.28,1038422.52
16-Jul-22,4,4,4,15,8,56157.08,449256.64
05-Dec-24,8,5,3,10,4,81771.09,327084.36
23-Dec-22,3,5,3,15,2,71339.65,142679.3
28-Dec-22,4,8,7,15,5,48802.83,244014.15
21-Mar-24,3,4,4,15,2,72921.71,145843.42
27-Aug-23,3,1,1,10,2,96064.84,192129.68
15-Nov-23,8,1,1,10,8,11324.55,90596.4
31-Jan-24,7,8,7,10,10,29171.96,291719.6
11-Apr-23,6,1,1,15,4,45165.6,180662.4
21-Feb-23,3,6,5,15,9,52730.45,474574.05
24-Nov-23,3,1,1,10,5,70003.07,350015.35
14-Oct-22,4,4,4,10,8,18267.83,146142.64
04-Oct-22,4,7,6,15,6,10499.19,62995.14
25-Jul-23,2,7,6,10,10,77529.33,775293.3
03-Nov-23,7,1,1,15,9,100525.21,904726.89
27-Nov-24,4,6,5,10,6,81280.01,487680.06
22-Dec-22,6,5,3,10,6,94805.32,568831.92
19-Sep-24,7,7,6,15,2,73813.64,147627.28
25-Jun-22,3,2,2,15,10,87146.59,871465.9
20-Apr-23,7,7,6,15,9,112807.9,1015271.1
11-Oct-23,2,5,3,15,8,112315.05,898520.4
27-Oct-24,1,7,6,10,7,20700.45,144903.15
19-Jul-22,5,4,4,15,8,62081.63,496653.04
06-Oct-22,5,7,6,15,3,85706.95,257120.85
25-Oct-23,3,8,7,15,9,92533.15,832798.35
09-Feb-24,6,2,2,15,4,93540.72,374162.88
14-Sep-22,4,2,2,15,2,16551.24,33102.48
23-Jan-24,5,6,5,15,1,48527.64,48527.64
31-Jan-24,8,7,6,15,2,58867.68,117735.36
28-Nov-24,1,6,5,10,1,40170.92,40170.92
10-Jan-22,5,3,3,15,1,105438.83,105438.83
18-Feb-23,3,3,3,15,1,44968.47,44968.47
30-Mar-22,3,1,1,10,7,12083.57,84584.99
15-Mar-22,5,4,4,10,1,29109.41,29109.41
07-May-22,3,3,3,15,1,100898.32,100898.32
22-Jul-23,3,8,7,10,9,102891.31,926021.79
05-Feb-24,6,1,1,15,1,46110.29,46110.29
02-Dec-22,4,8,7,10,7,6641.77,46492.39
08-Mar-23,2,8,7,10,6,40237.34,241424.04
12-Jan-24,2,2,2,10,10,13416.06,134160.6
22-Dec-24,6,7,6,10,6,46131.1,276786.6
04-Jun-24,5,4,4,10,1,105344.79,105344.79
16-Jul-24,2,1,1,10,8,7669.57,61356.56
08-Feb-24,7,7,6,10,3,74269,222807
25-Jul-23,3,4,4,15,8,103822.06,830576.48
13-Apr-24,8,2,2,15,3,25499.06,76497.18
04-Nov-23,5,8,7,15,10,72231.49,722314.9
08-Oct-22,5,4,4,10,6,38384.15,230304.9
08-Feb-24,6,5,3,10,5,35452.36,177261.8
19-Sep-23,5,2,2,15,9,101039.38,909354.42
20-Mar-23,7,3,3,15,8,105814.88,846519.04
07-Nov-23,2,8,7,10,10,119353.31,1193533.1
14-Jun-23,1,2,2,15,10,96906.39,969063.9
04-Nov-23,6,3,3,10,8,8225.05,65800.4
24-Feb-23,5,2,2,15,6,104885.82,629314.92
26-Sep-22,8,4,4,15,7,64898.06,454286.42
29-Nov-23,4,7,6,10,10,65405.83,654058.3
06-Jul-23,2,1,1,10,3,93769.64,281308.92
05-Aug-23,8,1,1,10,5,111490.31,557451.55
02-Apr-22,5,4,4,10,10,75466.48,754664.8
02-Jun-23,2,7,6,15,1,10895.47,10895.47
06-Sep-22,1,7,6,10,9,64689.93,582209.37
15-Feb-24,8,8,7,15,5,117998.29,589991.45
20-Dec-24,8,4,4,15,3,66308.53,198925.59
20-Aug-23,8,4,4,15,10,83345.01,833450.1
15-Apr-22,1,3,3,15,10,15066.92,150669.2
22-Sep-22,5,8,7,10,9,17627.04,158643.36
10-Mar-23,6,5,3,10,8,54196.1,433568.8
11-Nov-24,2,1,1,15,2,77188.26,154376.52
11-Apr-22,7,5,3,10,3,23958.37,71875.11
01-Dec-24,5,6,5,10,1,82375.56,82375.56
23-Mar-24,8,2,2,10,9,58994.49,530950.41
04-Jun-22,6,8,7,15,1,33381.55,33381.55
01-Jul-22,8,4,4,15,4,73294.03,293176.12
15-Aug-22,2,7,6,15,2,66215.59,132431.18
09-Jun-24,5,8,7,10,4,68870.49,275481.96
03-Nov-24,6,1,1,10,7,36255.78,253790.46
04-Feb-22,8,2,2,15,8,12544.59,100356.72
09-Feb-24,5,7,6,10,9,79214.24,712928.16
26-Jun-24,2,7,6,15,1,99760.38,99760.38
30-Mar-22,6,5,3,15,9,62100.27,558902.43
17-Mar-23,3,5,3,15,2,88924.49,177848.98
14-Mar-23,3,4,4,10,5,53198.88,265994.4
07-Jun-23,7,7,6,10,8,9386.97,75095.76
11-Oct-22,5,7,6,10,8,100155.7,801245.6
16-Jan-24,7,5,3,15,9,78612.78,707515.02
11-Oct-22,3,4,4,15,10,40884.07,408840.7
07-Apr-22,1,7,6,15,4,82961.97,331847.88
04-Dec-23,8,3,3,15,6,95941.63,575649.78
25-Oct-24,3,2,2,15,5,77235.78,386178.9
01-Apr-22,8,7,6,15,6,53398.23,320389.38
23-Sep-22,1,1,1,10,9,102445.65,922010.85
19-Feb-24,2,4,4,10,3,54594.5,163783.5
01-Dec-24,7,3,3,10,7,90588.63,634120.41
09-Oct-23,1,3,3,15,3,81465.81,244397.43
21-Feb-22,6,2,2,15,7,73890.35,517232.45
21-Oct-23,2,3,3,15,4,29501.57,118006.28
28-Jan-24,3,4,4,15,1,60379.05,60379.05
11-Jun-23,3,4,4,10,9,75196.44,676767.96
13-May-24,1,7,6,15,2,90700.48,181400.96
21-Apr-22,8,8,7,10,8,31299.43,250395.44
13-Nov-24,1,2,2,10,1,35520.75,35520.75
03-Jan-24,6,7,6,15,6,23576.14,141456.84
30-Apr-24,6,3,3,10,5,66367.38,331836.9
21-Aug-24,6,7,6,10,8,77499.05,619992.4
08-Feb-24,2,1,1,15,2,111918.56,223837.12
05-Nov-22,7,1,1,15,9,23212.94,208916.46
29-Jun-22,8,5,3,15,10,97702.48,977024.8
19-Feb-23,4,1,1,10,7,29355.72,205490.04
15-Oct-22,2,2,2,10,8,116849.02,934792.16
14-Jul-22,5,1,1,10,8,28485.17,227881.36
26-Dec-24,1,1,1,10,1,50580.24,50580.24
10-May-23,5,3,3,10,7,47133.48,329934.36
03-Nov-23,2,7,6,10,5,31456.05,157280.25
18-Sep-23,4,6,5,10,8,56651.34,453210.72
23-Jun-22,3,1,1,15,1,61691.27,61691.27
09-Mar-22,2,7,6,15,3,75489.99,226469.97
29-Oct-23,3,7,6,15,10,12710.47,127104.7
11-Apr-24,8,8,7,10,3,101467.81,304403.43
24-Dec-22,5,7,6,15,10,29909.42,299094.2
23-Jul-24,2,5,3,15,7,101911.52,713380.64
30-Jul-22,3,4,4,10,5,115941.07,579705.35
17-Feb-24,4,1,1,15,1,81736.83,81736.83
26-Aug-22,4,3,3,10,2,19134.99,38269.98
09-Mar-22,2,7,6,15,4,112180.17,448720.68
16-Oct-24,8,8,7,15,4,79081.19,316324.76
31-Jul-24,4,2,2,15,4,44279.98,177119.92
25-May-22,3,5,3,15,6,28933.67,173602.02
13-Oct-24,7,2,2,15,3,100468.46,301405.38
18-Feb-23,3,1,1,10,3,112173.12,336519.36
10-Apr-23,8,3,3,10,2,119892.73,239785.46
20-Aug-24,2,6,5,15,1,42756.46,42756.46
31-Jan-22,7,3,3,10,4,117790.72,471162.88
10-Mar-24,1,3,3,10,8,90930.36,727442.88
24-Jul-22,4,2,2,10,8,92358.67,738869.36
05-Apr-22,4,4,4,15,10,70400.83,704008.3
06-Jan-23,8,1,1,15,7,119114.8,833803.6
01-Feb-23,5,8,7,15,2,77439.55,154879.1
21-Aug-23,6,8,7,10,10,35700.54,357005.4
30-Jan-23,7,6,5,10,5,65220.03,326100.15
25-Aug-23,4,7,6,10,4,53269.82,213079.28
30-Oct-23,3,3,3,10,9,84213.1,757917.9
11-Mar-23,6,5,3,10,7,45189.48,316326.36
07-Jul-23,2,4,4,15,5,65552.36,327761.8
30-Jun-23,2,2,2,15,8,102704.46,821635.68
27-Nov-24,6,8,7,15,5,96855.34,484276.7
11-Apr-24,1,7,6,10,8,80386.09,643088.72
25-Sep-22,4,3,3,10,5,23971.4,119857
11-Jun-22,8,3,3,10,8,15953.43,127627.44
13-Jul-24,4,1,1,10,1,81152.05,81152.05
29-Apr-23,6,3,3,10,4,45906.34,183625.36
01-Jul-22,8,8,7,10,3,7898.26,23694.78
22-Oct-22,1,3,3,10,8,8534.51,68276.08
16-Jun-24,6,6,5,10,6,67067.26,402403.56
31-Oct-23,1,8,7,10,3,50516.02,151548.06
23-May-24,4,8,7,10,6,11138.38,66830.28
22-Jul-23,4,1,1,10,9,96000.55,864004.95
18-Jun-22,7,8,7,10,6,36863.61,221181.66
10-Apr-23,5,6,5,10,8,32866.33,262930.64
14-Nov-24,4,6,5,10,1,62326.29,62326.29
02-Jun-23,8,2,2,15,2,118266.36,236532.72
05-Sep-23,4,2,2,15,8,68604.64,548837.12
19-May-22,2,4,4,10,2,102114.9,204229.8
26-Mar-22,7,8,7,10,6,25240,151440
15-May-22,4,7,6,15,2,66309.27,132618.54
22-Dec-22,4,2,2,15,4,110747.14,442988.56
12-May-22,7,1,1,10,9,40844.27,367598.43
06-Oct-24,8,7,6,15,7,88921.81,622452.67
10-Oct-22,5,1,1,15,2,62114.65,124229.3
13-Oct-23,4,4,4,15,2,109555.06,219110.12
21-Aug-24,1,7,6,10,7,43781.05,306467.35
27-Apr-23,2,3,3,10,7,97172.33,680206.31
30-Mar-24,4,6,5,10,7,85950.11,601650.77
13-Jan-23,3,8,7,10,3,31807.53,95422.59
23-Feb-22,4,7,6,15,2,55312.01,110624.02
07-Apr-24,2,5,3,15,2,18029.16,36058.32
26-Mar-23,8,7,6,10,9,67591.01,608319.09
25-Mar-23,6,1,1,15,2,112753.37,225506.74
30-Mar-23,2,7,6,15,3,18061.47,54184.41
18-Jun-22,6,6,5,15,5,37818.08,189090.4
01-Jul-24,5,8,7,15,7,52064.18,364449.26
25-Dec-22,1,8,7,15,7,11361.02,79527.14
10-Apr-23,7,2,2,10,8,95206.47,761651.76
29-Apr-24,2,1,1,10,3,111112.01,333336.03
24-Apr-24,2,8,7,10,6,109179.99,655079.94
17-May-22,6,7,6,15,6,58040.8,348244.8
29-Jan-23,1,7,6,15,1,11804.72,11804.72
02-May-24,8,4,4,15,8,33325.35,266602.8
21-Mar-24,8,8,7,10,8,42698.81,341590.48
17-Feb-23,1,7,6,10,7,113714.69,796002.83
14-Jan-24,3,4,4,10,9,19875.52,178879.68
20-Sep-22,1,5,3,10,6,49357.64,296145.84
09-Oct-24,5,5,3,10,7,22056.95,154398.65
28-Nov-22,2,6,5,15,5,116350.31,581751.55
29-May-24,8,6,5,15,8,102730.88,821847.04
03-Sep-23,1,2,2,15,10,107514.89,1075148.9
13-Jun-23,3,8,7,15,2,9486.9,18973.8
21-Mar-22,8,5,3,10,7,103155.12,722085.84
03-Oct-22,3,8,7,15,9,108672.49,978052.41
04-Mar-22,3,3,3,15,1,50936.12,50936.12
30-Mar-23,3,4,4,15,8,5692.65,45541.2
06-Aug-22,5,6,5,15,2,117662.93,235325.86
22-Jan-22,4,7,6,10,6,19400.59,116403.54
10-Jun-23,4,5,3,10,10,60635.7,606357
01-Apr-22,4,1,1,15,2,76068.84,152137.68
21-Mar-22,6,4,4,15,6,109484.76,656908.56
08-Dec-22,6,5,3,15,9,78857.17,709714.53
15-Jan-22,7,6,5,15,9,15948.87,143539.83
12-Jan-24,2,6,5,10,5,63964.33,319821.65
12-Jan-22,6,5,3,15,2,97108.56,194217.12
24-Jul-23,5,2,2,10,1,33947.62,33947.62
13-Nov-22,2,1,1,15,6,61368.21,368209.26
15-Sep-23,1,4,4,15,4,71765.46,287061.84
02-Apr-24,8,2,2,10,6,9020,54120
23-Feb-22,7,1,1,15,6,31065.19,186391.14
13-Dec-24,3,5,3,10,3,73174.36,219523.08
20-Feb-24,4,7,6,15,2,17018.09,34036.18
12-Aug-24,8,8,7,15,6,72209.03,433254.18
27-Oct-22,8,6,5,15,3,32753.83,98261.49
04-Aug-22,8,3,3,15,8,56826.98,454615.84
11-Feb-23,5,1,1,15,10,54028.32,540283.2
17-Nov-23,8,4,4,15,1,10162.65,10162.65
25-Sep-23,1,8,7,15,1,45951.16,45951.16
15-Dec-22,3,4,4,10,6,86755.23,520531.38
25-Dec-23,5,2,2,15,8,79369.47,634955.76
15-Oct-22,2,2,2,15,10,70401.82,704018.2
01-Oct-24,3,7,6,10,7,88424,618968
27-Oct-23,6,7,6,10,6,102072.38,612434.28
02-May-24,6,2,2,15,5,62445.59,312227.95
31-Jan-23,3,4,4,15,1,7249.94,7249.94
17-Jun-22,6,5,3,10,5,30250.7,151253.5
13-Jan-24,4,6,5,10,9,51382.32,462440.88
03-May-24,3,3,3,15,3,5042.67,15128.01
18-Sep-23,5,1,1,10,6,49106.39,294638.34
17-Dec-24,7,2,2,10,10,29106.9,291069
06-Nov-22,2,5,3,15,2,72165.32,144330.64
29-Oct-24,4,7,6,15,7,41864.43,293051.01
17-Aug-24,3,8,7,15,9,112213.7,1009923.3
03-Apr-24,8,2,2,15,3,45608.1,136824.3
13-Oct-23,7,1,1,10,8,42610.16,340881.28
19-Mar-22,5,6,5,15,1,22623.45,22623.45
19-Oct-23,7,8,7,15,2,114678.09,229356.18
19-Jun-24,7,6,5,15,1,86193.93,86193.93
02-Nov-22,6,5,3,10,10,88463.62,884636.2
19-Apr-22,5,7,6,15,2,79943.7,159887.4
04-Apr-22,7,6,5,10,6,70073.21,420439.26
09-Jun-24,5,1,1,10,9,88807.59,799268.31
10-Jun-24,5,7,6,15,2,81248.01,162496.02
19-Dec-24,6,1,1,15,8,107574.07,860592.56
15-Jul-24,2,2,2,15,3,26782,80346
11-Sep-22,7,1,1,10,10,70934.17,709341.7
13-Feb-23,4,2,2,10,8,60670.43,485363.44
24-Feb-23,4,5,3,10,6,72535.89,435215.34
21-Nov-22,3,2,2,15,2,106805.44,213610.88
16-Apr-23,6,2,2,10,1,90554.77,90554.77
11-Oct-23,2,6,5,15,5,93598.24,467991.2
26-Jul-23,7,3,3,10,7,42141.77,294992.39
12-Feb-23,8,6,5,10,2,20986.21,41972.42
09-Feb-22,2,4,4,10,9,86437.97,777941.73
11-May-23,5,2,2,10,3,50433.5,151300.5
11-Sep-22,6,5,3,10,2,5088.5,10177
08-Jan-24,2,4,4,15,9,67339.16,606052.44
02-Dec-23,3,8,7,15,3,61357.44,184072.32
29-Jan-23,2,6,5,10,9,28996.85,260971.65
18-Jan-22,3,7,6,10,4,21770.34,87081.36
26-Mar-22,6,8,7,10,10,22217.94,222179.4
10-Aug-22,7,4,4,10,6,89935.76,539614.56
12-Jun-22,3,5,3,10,1,8045.65,8045.65
03-May-22,5,8,7,10,1,39241.58,39241.58
05-Apr-22,2,4,4,10,9,103989.09,935901.81
11-Oct-23,2,4,4,15,6,35680.59,214083.54
27-Feb-23,3,4,4,15,9,89059.95,801539.55
27-Jul-24,7,2,2,10,8,91097.86,728782.88
13-Jul-22,4,7,6,15,1,24964.32,24964.32
09-Nov-23,1,7,6,15,1,39892.19,39892.19
09-Aug-23,1,4,4,10,7,60407.65,422853.55
12-Jan-24,6,5,3,15,1,82716.75,82716.75
16-May-22,8,1,1,10,3,7899.57,23698.71
28-May-23,4,2,2,10,2,85186.22,170372.44
17-Nov-23,1,5,3,10,5,95702.33,478511.65
27-Feb-24,2,2,2,10,10,44189.93,441899.3
05-Apr-24,3,4,4,15,1,57461.9,57461.9
02-Dec-23,6,3,3,10,2,115259.53,230519.06
10-Nov-22,5,8,7,15,8,59378.1,475024.8
10-Nov-23,2,3,3,10,7,119156.59,834096.13
21-May-22,3,2,2,10,8,40564.39,324515.12
20-Jan-22,6,5,3,15,3,7543.47,22630.41
28-Dec-22,7,6,5,10,10,68186.98,681869.8
14-Apr-24,5,7,6,10,5,34187.83,170939.15
28-Aug-22,1,8,7,10,9,88030.89,792278.01
11-Jan-22,3,1,1,10,10,73534.99,735349.9
11-Sep-23,1,2,2,15,10,12700.45,127004.5
18-Jan-22,6,3,3,15,10,8634.98,86349.8
14-Apr-22,2,7,6,15,1,53051.21,53051.21
20-Oct-23,1,7,6,10,1,70623.13,70623.13
15-Jun-22,5,7,6,15,10,33840.94,338409.4
18-Apr-23,2,1,1,15,9,103987.04,935883.36
31-Oct-24,1,3,3,10,7,55956.12,391692.84
04-Dec-23,4,8,7,15,9,119658.01,1076922.09
14-Jul-24,8,6,5,10,6,94738.45,568430.7
20-Apr-24,6,5,3,15,8,86639.47,693115.76
21-May-24,4,3,3,15,2,16785.98,33571.96
20-Sep-24,5,7,6,10,5,30826.95,154134.75
18-Dec-24,3,4,4,15,10,76629.3,766293
03-Nov-23,3,1,1,10,10,47596.12,475961.2
10-Jun-23,5,7,6,15,5,48909.07,244545.35
03-May-23,3,3,3,10,8,20558.11,164464.88
31-Aug-23,3,4,4,10,7,97767.64,684373.48
18-Oct-23,6,3,3,15,8,30006.99,240055.92
01-Feb-24,2,3,3,10,9,20728.67,186558.03
27-Dec-24,5,6,5,10,2,8270.09,16540.18
13-Apr-22,5,7,6,15,7,106635.43,746448.01
17-Oct-23,7,7,6,10,8,25800.61,206404.88
30-Sep-22,6,4,4,15,9,9513.31,85619.79
22-May-22,4,2,2,15,1,30886.12,30886.12
08-Dec-24,2,5,3,15,10,11206.67,112066.7
11-Nov-23,2,4,4,15,1,107003.08,107003.08
20-Dec-23,6,6,5,15,6,63893.52,383361.12
05-Aug-23,1,3,3,15,8,101479.59,811836.72
11-Dec-22,3,1,1,15,8,97529.48,780235.84
30-Oct-24,6,8,7,10,3,8906.07,26718.21
14-Mar-22,2,1,1,10,9,68944.23,620498.07
13-Jun-24,8,6,5,10,2,6476.75,12953.5
01-Jun-22,7,7,6,15,5,56504.49,282522.45
21-Mar-23,8,8,7,15,5,71032.08,355160.4
31-Jul-22,7,5,3,15,9,82932.08,746388.72
31-Aug-23,3,6,5,10,9,10950.8,98557.2
08-Nov-24,3,4,4,15,3,79041.94,237125.82
03-Dec-24,5,3,3,10,3,59464.13,178392.39
03-Apr-22,1,4,4,15,6,119577.64,717465.84
24-Dec-22,5,6,5,10,8,105436.33,843490.64
25-Oct-23,6,7,6,10,5,15651.27,78256.35
10-May-24,3,1,1,10,8,89619.34,716954.72
30-Mar-22,7,5,3,10,4,80979.72,323918.88
16-Sep-24,8,6,5,15,9,52380.64,471425.76
31-Jan-24,6,5,3,10,10,111929.12,1119291.2
05-Dec-23,4,4,4,15,2,58202.18,116404.36
11-Jun-22,6,7,6,15,6,112572.39,675434.34
06-Jun-24,7,2,2,15,2,41340.42,82680.84
23-Dec-22,7,7,6,15,4,45958.28,183833.12
06-Nov-22,3,2,2,15,2,31426.21,62852.42
02-Dec-22,7,8,7,10,8,117539.33,940314.64
12-Jan-24,3,2,2,10,10,118770.32,1187703.2
07-Dec-24,5,2,2,10,1,46595.24,46595.24
06-Dec-24,2,7,6,15,3,25939.6,77818.8
21-Mar-23,6,4,4,10,2,100134.71,200269.42
03-Dec-22,8,5,3,10,6,73311.4,439868.4
21-Feb-22,5,1,1,10,1,74104.68,74104.68
11-Jul-24,8,2,2,10,3,118824.83,356474.49
28-Oct-22,2,3,3,10,7,71270.11,498890.77
19-Sep-22,2,5,3,10,10,44385.31,443853.1
23-Apr-22,3,2,2,15,10,102325.98,1023259.8
29-Jan-22,3,5,3,15,8,7500.06,60000.48
23-Dec-23,8,1,1,10,4,22387.12,89548.48
29-Jul-22,1,2,2,15,5,75243.75,376218.75
12-Nov-24,2,3,3,10,10,58389.72,583897.2
11-Aug-23,2,8,7,10,3,94678.12,284034.36
05-Dec-22,1,6,5,10,9,80495.29,724457.61
20-Aug-23,6,4,4,10,5,54916.71,274583.55
27-Jan-24,6,6,5,10,5,101667.92,508339.6
14-Feb-22,8,7,6,10,3,66444.57,199333.71
05-Nov-24,2,4,4,10,10,55342.7,553427
24-Sep-24,6,1,1,15,4,14340.47,57361.88
03-Jun-24,1,4,4,10,4,66541.21,266164.84
29-Oct-24,1,7,6,10,8,119485.67,955885.36
05-Nov-22,8,7,6,10,7,50910.42,356372.94
10-Feb-23,6,5,3,15,10,84665.1,846651
01-Jun-22,8,6,5,15,9,105430.14,948871.26
14-May-24,3,8,7,15,3,94690.3,284070.9
15-May-24,4,4,4,10,7,102888.36,720218.52
10-May-23,3,8,7,10,8,60389.13,483113.04
01-Jun-23,6,3,3,15,9,113024.17,1017217.53
31-Jan-23,2,1,1,15,2,83467.17,166934.34
26-Feb-22,4,8,7,10,7,19874.56,139121.92
09-Aug-23,1,4,4,15,8,34352.77,274822.16
12-Oct-22,2,4,4,10,6,72738.91,436433.46
06-Mar-24,7,2,2,15,7,38866.5,272065.5
30-Jan-22,8,8,7,10,10,58813.76,588137.6
21-Jul-23,7,7,6,10,9,85171.29,766541.61
10-Apr-23,6,1,1,15,7,77061.79,539432.53
25-Jan-22,2,4,4,15,10,54379.01,543790.1
08-Mar-23,2,6,5,15,6,114782.95,688697.7
12-Apr-24,2,8,7,15,2,99348.7,198697.4
21-Jun-24,2,4,4,15,10,36804.23,368042.3
03-Apr-24,8,1,1,15,9,21760.79,195847.11
04-Mar-22,7,2,2,15,8,107997.82,863982.56
09-Jun-24,7,8,7,15,10,67658.01,676580.1
12-Jun-24,7,4,4,10,1,21514.95,21514.95
29-Jun-22,8,3,3,15,8,89623.13,716985.04
19-Aug-22,6,5,3,10,4,13989.91,55959.64
04-Jul-23,4,4,4,10,8,51166.63,409333.04
25-May-23,3,5,3,10,1,12022.77,12022.77
05-Jun-24,8,3,3,10,5,96478.94,482394.7
08-Dec-24,8,2,2,10,2,101997.68,203995.36
17-May-23,5,4,4,15,1,100204.28,100204.28
14-Sep-23,8,5,3,10,4,5987.2,23948.8
28-Jun-22,4,1,1,15,3,64969.09,194907.27
18-Jul-23,8,2,2,15,6,9331.22,55987.32
11-Oct-24,4,5,3,15,8,92047.92,736383.36
29-Aug-24,6,5,3,15,3,75398.54,226195.62
21-Aug-22,4,2,2,15,5,113979.62,569898.1
06-Jul-23,7,6,5,10,3,84134.82,252404.46
29-May-22,4,3,3,10,10,72636.97,726369.7
24-Sep-22,7,7,6,15,9,97515.79,877642.11
21-Apr-24,7,1,1,15,5,57211.33,286056.65
20-Nov-23,2,6,5,10,9,36710.5,330394.5
19-May-24,3,2,2,15,9,27835.25,250517.25
03-Jun-23,8,5,3,15,6,21816.44,130898.64
26-Aug-22,8,4,4,15,6,43855.05,263130.3
19-Sep-22,1,7,6,10,2,98521.88,197043.76
30-Dec-23,5,3,3,10,9,97486.35,877377.15
23-Mar-22,2,7,6,15,1,7981.26,7981.26
24-Nov-24,4,2,2,10,8,104938.74,839509.92
24-Oct-23,6,2,2,10,9,88222.65,794003.85
02-Jun-22,5,1,1,10,7,85205.12,596435.84
03-Aug-23,2,3,3,15,8,5283.13,42265.04
04-Jan-23,1,8,7,15,7,90539.71,633777.97
08-Sep-24,8,6,5,10,4,69931.26,279725.04
25-Feb-22,6,2,2,10,5,92535.48,462677.4
24-Jun-22,7,6,5,10,10,85212.1,852121
08-Feb-22,3,6,5,10,7,22335.47,156348.29
03-Jul-24,3,2,2,10,1,42760.49,42760.49
20-Oct-22,1,2,2,10,7,68384.43,478691.01
