customer_id,order_id,order_date,age,gender,income,purchase_amount,product_category
C19127,O154612,13/04/2024,65,Male,20542,118,Grocery
C12347,O154613,18/12/2024,31,Female,39129,3912,Home
C2309,O154614,11/03/2024,53,Male,28828,1883,Fashion
C5785,O154615,28/01/2024,41,Female,30171,5104,Home
C12554,O154616,29/11/2024,38,Female,22731,5587,Electronics
C5324,O154617,21/05/2024,37,Male,27015,1030,Beauty
C13590,O154618,30/11/2024,55,Male,45311,2377,Electronics
C18749,O154619,13/08/2024,43,Female,19338,4923,Travel
C418,O154620,20/04/2024,55,Female,26880,1910,Home
C16542,O154621,25/06/2024,43,Female,25473,3091,Fashion
C594,O154622,22/03/2024,46,Male,28303,1418,Grocery
C7883,O154623,11/02/2024,40,Male,32059,1963,Fashion
C4562,O154624,11/01/2024,37,Female,28401,1602,Grocery
C14010,O154625,19/05/2024,32,Male,35872,8458,Travel
C8098,O154626,31/10/2024,48,Male,25800,5036,Home
C706,O154627,10/10/2024,35,Male,36888,2034,Beauty
C11703,O154628,31/07/2024,19,Male,25732,3734,Fashion
C8327,O154629,10/02/2024,61,Female,25463,3716,Fashion
C16250,O154630,11/08/2024,25,Female,31788,3143,Home
C11090,O154631,16/09/2024,58,Female,17324,6019,Travel
C5597,O154632,15/09/2024,62,Female,38722,2245,Fashion
C17628,O154633,04/12/2024,53,Female,23265,3037,Travel
C12775,O154634,12/09/2024,28,Male,41101,2315,Home
C11093,O154635,02/07/2024,19,Female,20801,1848,Grocery
C12287,O154636,25/12/2024,52,Male,35374,5198,Home
C13134,O154637,17/10/2024,69,Male,26565,2383,Fashion
C5108,O154638,15/12/2024,33,Female,27482,2216,Electronics
C12953,O154639,16/03/2024,27,Female,25023,3287,Fashion
C7169,O154640,09/11/2024,70,Female,23392,428,Beauty
C14112,O154641,13/06/2024,59,Male,21687,6997,Electronics
C16478,O154642,03/05/2024,31,Male,33809,7842,Travel
C16435,O154643,28/07/2024,26,Female,20359,4490,Electronics
C7944,O154644,17/08/2024,18,Female,29233,1333,Fashion
C2094,O154645,12/08/2024,50,Female,37813,1743,Travel
C9126,O154646,14/09/2024,42,Female,27513,2645,Fashion
C228,O154647,19/01/2024,46,Female,26138,1482,Beauty
C17284,O154648,20/10/2024,58,Female,26049,9662,Travel
C8280,O154649,10/03/2024,67,Female,23946,9820,Travel
C329,O154650,15/02/2024,64,Male,19001,311,Grocery
C12161,O154651,13/08/2024,23,Male,30505,1476,Electronics
C16347,O154652,10/11/2024,51,Male,29388,576,Fashion
C5857,O154653,17/03/2024,70,Female,28367,434,Beauty
C16957,O154654,20/04/2024,60,Male,22209,5651,Electronics
C2687,O154655,14/12/2024,42,Male,72514,5459,Home
C3172,O154656,04/01/2024,18,Male,36624,1368,Beauty
C6506,O154657,14/07/2024,48,Female,26280,5789,Travel
C6191,O154658,01/10/2024,40,Male,17879,634,Grocery
C12662,O154659,07/12/2024,44,Female,22013,3036,Travel
C13021,O154660,27/11/2024,62,Male,30450,5554,Travel
C7395,O154661,19/09/2024,28,Male,28096,568,Beauty
C9854,O154662,21/11/2024,67,Female,27219,4618,Home
C5156,O154663,27/03/2024,59,Male,41533,5693,Home
C3695,O154664,31/10/2024,19,Male,21467,2028,Fashion
C12750,O154665,12/08/2024,35,Female,17437,1851,Electronics
C9799,O154666,26/04/2024,28,Male,27042,3358,Home
C10511,O154667,20/07/2024,65,Male,26053,1654,Grocery
C3046,O154668,08/07/2024,41,Male,20438,1634,Fashion
C13791,O154669,17/02/2024,47,Female,21455,3492,Electronics
C3951,O154670,30/01/2024,26,Female,19504,4383,Electronics
C2280,O154671,17/01/2024,68,Male,30079,2474,Beauty
C1673,O154672,16/10/2024,54,Male,24456,493,Fashion
C17662,O154673,27/12/2024,44,Male,29344,6932,Travel
C2270,O154674,24/08/2024,69,Female,22134,4281,Travel
C4203,O154675,19/03/2024,49,Male,29017,1874,Fashion
C18173,O154676,22/03/2024,41,Male,37367,133,Grocery
C7064,O154677,25/03/2024,30,Female,22248,1049,Home
C092,O154678,27/02/2024,37,Female,26351,1239,Fashion
C13181,O154679,26/07/2024,47,Female,29192,977,Grocery
C10447,O154680,25/02/2024,56,Female,21422,3091,Home
C9676,O154681,30/01/2024,46,Male,27964,2540,Electronics
C15969,O154682,30/07/2024,25,Female,24233,2057,Fashion
C11374,O154683,23/04/2024,26,Male,23956,868,Beauty
C7068,O154684,02/10/2024,35,Male,20142,3407,Home
C900,O154685,16/06/2024,54,Female,34872,341,Fashion
C8069,O154686,25/03/2024,42,Female,22714,2576,Home
C11723,O154687,24/01/2024,56,Female,33149,3361,Home
C5773,O154688,18/01/2024,35,Female,43660,3945,Home
C18489,O154689,22/04/2024,58,Male,26590,261,Grocery
C15311,O154690,15/07/2024,29,Female,21887,4578,Travel
C18813,O154691,15/02/2024,26,Female,26781,831,Grocery
C18886,O154692,13/03/2024,60,Male,31649,1601,Travel
C19144,O154693,31/07/2024,54,Female,28927,3974,Home
C7951,O154694,05/02/2024,42,Female,30150,7194,Travel
C6780,O154695,31/12/2024,35,Male,20932,8853,Travel
C2958,O154696,11/06/2024,21,Female,20894,5046,Travel
C9884,O154697,06/03/2024,65,Male,27250,1399,Electronics
C13374,O154698,29/02/2024,51,Female,31153,654,Beauty
C17427,O154699,02/11/2024,25,Female,25649,236,Beauty
C1712,O154700,26/03/2024,41,Female,22900,2138,Fashion
C13879,O154701,16/02/2024,18,Male,25420,1948,Beauty
C4046,O154702,02/08/2024,58,Female,37532,8144,Travel
C4153,O154703,27/02/2024,61,Female,27919,173,Grocery
C11307,O154704,25/09/2024,68,Female,31424,590,Beauty
C9898,O154705,19/11/2024,53,Male,24862,3580,Electronics
C5571,O154706,06/09/2024,31,Female,24831,972,Grocery
C9921,O154707,28/06/2024,62,Female,17582,5919,Electronics
C19260,O154708,24/03/2024,22,Male,40604,1567,Beauty
C16031,O154709,18/11/2024,22,Female,25517,1476,Electronics
C13858,O154710,06/12/2024,38,Male,23098,3883,Home
C18032,O154711,06/01/2024,40,Female,18774,2072,Home
C6047,O154712,23/08/2024,34,Female,25806,2452,Fashion
C7970,O154713,30/11/2024,37,Female,28996,2116,Beauty
C301,O154714,28/12/2024,34,Male,23165,3729,Fashion
C13620,O154715,28/01/2024,54,Female,33027,1625,Electronics
C7812,O154716,27/07/2024,68,Male,20986,813,Fashion
C3203,O154717,10/01/2024,24,Male,32093,479,Fashion
C14287,O154718,27/01/2024,32,Female,46716,2881,Home
C19745,O154719,01/08/2024,53,Male,21997,1542,Home
C2312,O154720,16/01/2024,52,Male,20165,3039,Fashion
C15484,O154721,02/11/2024,30,Female,36864,5370,Electronics
C10852,O154722,15/09/2024,63,Male,28293,7281,Travel
C10918,O154723,30/08/2024,20,Male,28384,3454,Fashion
C4287,O154724,12/06/2024,44,Female,23311,979,Grocery
C7310,O154725,26/08/2024,67,Female,35428,3553,Fashion
C7854,O154726,22/09/2024,50,Female,22918,3391,Home
C2783,O154727,13/03/2024,38,Male,31026,850,Grocery
C13739,O154728,19/09/2024,49,Male,23985,2064,Fashion
C3580,O154729,24/04/2024,40,Female,29670,3732,Fashion
C4353,O154730,06/06/2024,53,Male,23464,6716,Electronics
C14512,O154731,09/06/2024,45,Male,24253,1503,Beauty
C11167,O154732,21/07/2024,66,Female,30549,330,Beauty
C14302,O154733,02/11/2024,57,Male,34111,3986,Fashion
C17358,O154734,30/07/2024,46,Female,49508,1067,Electronics
C17340,O154735,29/04/2024,40,Male,16909,1252,Fashion
C17566,O154736,28/07/2024,44,Female,43025,3332,Electronics
C5882,O154737,11/11/2024,22,Male,30347,6069,Electronics
C8119,O154738,02/05/2024,67,Female,24637,1832,Fashion
C1613,O154739,23/12/2024,57,Female,29216,2306,Fashion
C15610,O154740,06/12/2024,40,Male,19430,5829,Home
C13744,O154741,20/08/2024,60,Female,24565,2483,Beauty
C678,O154742,13/04/2024,70,Male,20923,6490,Travel
C1488,O154743,21/01/2024,40,Male,43245,1439,Electronics
C18233,O154744,05/12/2024,25,Female,22997,3022,Fashion
C12444,O154745,12/09/2024,34,Male,27913,6221,Electronics
C12620,O154746,13/03/2024,66,Male,21559,7441,Travel
C11216,O154747,31/10/2024,33,Female,27839,1224,Grocery
C524,O154748,18/09/2024,58,Male,24032,4259,Home
C6081,O154749,14/01/2024,67,Male,27470,2827,Fashion
C19731,O154750,12/08/2024,31,Male,24860,3302,Fashion
C15058,O154751,29/08/2024,20,Female,29120,3747,Electronics
C048,O154752,09/03/2024,60,Female,24555,2108,Electronics
C2588,O154753,20/02/2024,56,Male,30488,5143,Home
C4172,O154754,19/03/2024,20,Male,19250,3622,Travel
C6303,O154755,20/10/2024,42,Male,21152,395,Fashion
C16494,O154756,28/07/2024,34,Male,20431,2900,Electronics
C4273,O154757,13/07/2024,65,Male,19164,508,Beauty
C1736,O154758,24/07/2024,70,Male,30833,6792,Travel
C8715,O154759,09/05/2024,29,Male,45768,975,Fashion
C1878,O154760,08/07/2024,70,Male,19704,3608,Home
C7827,O154761,21/02/2024,47,Male,30709,1637,Electronics
C16386,O154762,24/12/2024,53,Male,19405,2618,Home
C493,O154763,23/04/2024,40,Female,30623,255,Beauty
C1433,O154764,27/12/2024,31,Male,27351,130,Grocery
C1326,O154765,01/01/2024,18,Female,21607,886,Fashion
C17402,O154766,29/05/2024,57,Female,27820,208,Beauty
C14426,O154767,28/05/2024,59,Male,42421,1973,Travel
C5343,O154768,18/06/2024,46,Female,36855,3945,Travel
C10417,O154769,05/05/2024,64,Male,19776,3611,Fashion
C6897,O154770,04/05/2024,32,Female,22772,2270,Home
C4029,O154771,09/01/2024,19,Female,23565,2710,Home
C11819,O154772,05/01/2024,33,Female,26722,622,Fashion
C17306,O154773,03/11/2024,27,Female,21661,3782,Fashion
C13266,O154774,10/07/2024,32,Male,27619,6667,Travel
C18172,O154775,17/07/2024,31,Male,22861,2200,Travel
C16492,O154776,28/02/2024,40,Female,20942,1742,Beauty
C6414,O154777,25/10/2024,38,Female,24377,8075,Travel
C5019,O154778,06/11/2024,53,Female,45495,1378,Beauty
C16470,O154779,15/11/2024,45,Female,23959,3260,Fashion
C12091,O154780,18/01/2024,65,Female,25949,4591,Travel
C4876,O154781,19/10/2024,69,Female,28504,4578,Electronics
C19270,O154782,16/04/2024,27,Male,18553,1552,Grocery
C19840,O154783,26/06/2024,44,Male,40029,3690,Fashion
C14346,O154784,29/02/2024,60,Male,17836,2643,Fashion
C13037,O154785,06/03/2024,54,Female,41643,1089,Grocery
C19542,O154786,13/05/2024,62,Male,23633,5400,Electronics
C1664,O154787,03/11/2024,23,Male,37174,827,Beauty
C1638,O154788,16/05/2024,27,Male,56819,674,Grocery
C11428,O154789,12/05/2024,48,Female,37427,9062,Travel
C17217,O154790,11/10/2024,29,Female,43724,4712,Electronics
C6405,O154791,28/11/2024,63,Female,33952,6913,Electronics
C4762,O154792,30/07/2024,30,Male,30173,485,Fashion
C3630,O154793,14/09/2024,54,Male,34685,2513,Home
C17962,O154794,25/10/2024,42,Male,30708,725,Grocery
C12450,O154795,03/10/2024,34,Male,25043,2089,Fashion
C7915,O154796,08/12/2024,54,Female,26348,2599,Home
C10847,O154797,03/05/2024,36,Male,78870,3051,Electronics
C8998,O154798,22/05/2024,49,Male,23040,7616,Travel
C11926,O154799,14/03/2024,22,Female,28849,1708,Home
C4508,O154800,15/08/2024,39,Male,24781,731,Grocery
C14903,O154801,12/07/2024,58,Male,27803,771,Fashion
C8778,O154802,13/01/2024,33,Male,26827,2217,Beauty
C12773,O154803,13/11/2024,68,Male,34751,5221,Travel
C10045,O154804,05/08/2024,53,Female,28526,910,Beauty
C18533,O154805,20/04/2024,22,Female,49207,3365,Electronics
C4187,O154806,09/07/2024,21,Male,26530,3988,Home
C11638,O154807,30/07/2024,33,Male,42769,1426,Home
C3884,O154808,30/11/2024,58,Male,29175,415,Fashion
C465,O154809,16/11/2024,66,Female,47407,2101,Beauty
C706,O154810,08/01/2024,53,Male,29813,493,Grocery
C16941,O154811,23/11/2024,57,Female,24976,1702,Home
C5720,O154812,19/06/2024,35,Female,34142,2527,Fashion
C4833,O154813,08/07/2024,36,Male,24350,2504,Electronics
C18104,O154814,21/12/2024,25,Female,42511,3255,Electronics
C5050,O154815,05/01/2024,21,Male,29589,7410,Travel
C6692,O154816,01/07/2024,28,Female,20368,3998,Fashion
C084,O154817,07/06/2024,43,Male,27031,6584,Travel
C3430,O154818,29/03/2024,54,Female,20585,1306,Beauty
C9037,O154819,18/10/2024,27,Male,27284,2171,Home
C19541,O154820,02/08/2024,24,Male,29754,3021,Electronics
C2358,O154821,21/04/2024,68,Female,20899,711,Fashion
C564,O154822,23/11/2024,56,Female,30089,3709,Electronics
C5191,O154823,12/10/2024,31,Female,22792,3158,Travel
C16207,O154824,31/12/2024,54,Female,21466,5979,Electronics
C13701,O154825,23/06/2024,45,Female,23170,3775,Fashion
C054,O154826,04/01/2024,24,Male,19429,2605,Home
C7970,O154827,03/10/2024,34,Male,33923,1235,Beauty
C4931,O154828,21/08/2024,38,Female,27651,944,Grocery
C4229,O154829,13/11/2024,41,Male,24524,2356,Beauty
C18259,O154830,14/04/2024,39,Female,24155,2171,Beauty
C5354,O154831,26/06/2024,24,Male,39782,1375,Home
C2946,O154832,27/12/2024,47,Female,24177,1695,Beauty
C2758,O154833,29/07/2024,65,Male,27939,2596,Fashion
C8447,O154834,21/09/2024,50,Male,42344,2052,Travel
C15226,O154835,10/12/2024,39,Male,21591,5152,Travel
C5582,O154836,22/09/2024,31,Male,21232,4795,Electronics
C14212,O154837,29/04/2024,33,Female,26399,1589,Fashion
C276,O154838,10/06/2024,21,Female,29438,671,Fashion
C4609,O154839,09/10/2024,37,Female,26941,1068,Grocery
C4455,O154840,12/10/2024,26,Male,24797,1062,Grocery
C17332,O154841,29/07/2024,59,Female,40754,1982,Grocery
C18549,O154842,25/01/2024,39,Male,33420,1360,Beauty
C18740,O154843,23/03/2024,27,Male,40802,438,Fashion
C1035,O154844,20/10/2024,70,Female,19994,1473,Home
C6000,O154845,29/06/2024,34,Female,27251,647,Fashion
C19388,O154846,05/10/2024,52,Female,29704,2207,Electronics
C16981,O154847,17/10/2024,67,Male,33771,5401,Electronics
C7556,O154848,18/03/2024,54,Male,24964,546,Fashion
C13596,O154849,17/09/2024,28,Male,22740,1608,Fashion
C3392,O154850,25/11/2024,21,Female,42303,1608,Fashion
C4465,O154851,27/05/2024,60,Female,27258,1918,Grocery
C7713,O154852,17/06/2024,28,Female,23462,5202,Electronics
C7130,O154853,17/03/2024,70,Female,30223,2130,Fashion
C14746,O154854,09/12/2024,35,Male,28396,5136,Home
C9830,O154855,29/11/2024,43,Female,42383,6096,Electronics
C9364,O154856,07/12/2024,40,Male,24097,7877,Travel
C16053,O154857,11/04/2024,20,Female,20495,1530,Fashion
C16069,O154858,09/04/2024,67,Female,40186,2045,Beauty
C544,O154859,01/04/2024,54,Male,34765,1561,Fashion
C13290,O154860,26/12/2024,39,Female,16933,2072,Home
C17374,O154861,11/03/2024,26,Female,18885,3649,Fashion
C9514,O154862,12/11/2024,19,Female,24524,1619,Electronics
C091,O154863,30/12/2024,38,Male,30422,1978,Travel
C10200,O154864,23/02/2024,23,Female,33129,4337,Home
C5364,O154865,07/04/2024,55,Male,28558,1493,Electronics
C13889,O154866,11/11/2024,45,Female,20778,2489,Beauty
C3152,O154867,15/09/2024,36,Female,22120,1102,Grocery
C3146,O154868,02/02/2024,59,Female,23928,3495,Electronics
C7891,O154869,11/10/2024,33,Female,34223,3009,Fashion
C17142,O154870,15/07/2024,52,Male,33015,1908,Beauty
C5967,O154871,04/02/2024,40,Female,21981,444,Beauty
C12691,O154872,21/11/2024,38,Female,27413,4695,Electronics
C9298,O154873,28/05/2024,27,Female,22038,3928,Electronics
C9915,O154874,08/03/2024,30,Male,31383,1447,Electronics
C11228,O154875,20/03/2024,50,Female,28574,816,Grocery
C7101,O154876,23/11/2024,59,Male,34684,4332,Electronics
C12944,O154877,24/01/2024,60,Female,42346,3721,Fashion
C1818,O154878,10/04/2024,44,Female,46218,2371,Travel
C2305,O154879,31/01/2024,70,Male,32536,3819,Electronics
C18845,O154880,23/07/2024,25,Male,21365,2962,Home
C14742,O154881,09/08/2024,23,Male,27606,1483,Grocery
C8864,O154882,16/01/2024,31,Female,20838,9588,Travel
C10834,O154883,04/02/2024,47,Male,24524,1334,Grocery
C1287,O154884,06/08/2024,48,Male,40375,1466,Grocery
C16820,O154885,16/12/2024,54,Female,22603,6277,Electronics
C9032,O154886,07/05/2024,37,Female,24825,3016,Fashion
C18417,O154887,03/01/2024,66,Female,19928,1014,Grocery
C6252,O154888,25/07/2024,49,Male,18870,3544,Fashion
C11917,O154889,19/02/2024,56,Male,32603,1164,Beauty
C14278,O154890,07/02/2024,20,Male,22078,5087,Home
C15374,O154891,03/04/2024,34,Male,38018,3752,Fashion
C936,O154892,07/11/2024,56,Male,26662,190,Grocery
C16148,O154893,30/10/2024,52,Male,22242,2646,Home
C19825,O154894,15/03/2024,53,Male,27105,4827,Home
C7379,O154895,07/04/2024,40,Female,33236,2874,Electronics
C4416,O154896,04/09/2024,47,Female,39540,6506,Electronics
C18007,O154897,28/09/2024,62,Female,52586,1606,Grocery
C7281,O154898,05/11/2024,39,Female,20675,1970,Grocery
C10023,O154899,28/02/2024,50,Female,25533,619,Beauty
C12364,O154900,17/01/2024,37,Female,28013,2806,Travel
C1554,O154901,19/01/2024,41,Female,25374,1911,Beauty
C111,O154902,22/06/2024,37,Female,22506,569,Fashion
C19179,O154903,30/11/2024,55,Male,29943,665,Grocery
C15405,O154904,01/11/2024,19,Male,22734,338,Beauty
C8196,O154905,04/11/2024,62,Male,20362,2983,Electronics
C15464,O154906,11/02/2024,43,Female,27608,5449,Home
C3822,O154907,18/07/2024,36,Female,31459,2801,Fashion
C11738,O154908,06/07/2024,34,Male,29927,4521,Travel
C6378,O154909,14/02/2024,38,Female,28439,3548,Home
C19772,O154910,03/07/2024,22,Male,29827,3324,Travel
C19991,O154911,08/07/2024,43,Female,24237,5452,Electronics
C18268,O154912,25/10/2024,24,Male,21401,3038,Fashion
C16776,O154913,09/11/2024,38,Female,23709,4665,Electronics
C3624,O154914,25/04/2024,20,Male,29205,320,Fashion
C3650,O154915,22/10/2024,59,Female,58452,1662,Home
C4172,O154916,16/09/2024,33,Male,23788,3816,Home
C15179,O154917,07/06/2024,48,Male,43091,4626,Home
C10998,O154918,21/12/2024,38,Male,31061,5299,Home
C15635,O154919,24/01/2024,55,Female,27865,2022,Electronics
C14073,O154920,27/10/2024,26,Female,19941,1498,Grocery
C365,O154921,05/05/2024,68,Male,31911,3841,Home
C14711,O154922,06/10/2024,52,Male,19467,2399,Electronics
C18883,O154923,14/08/2024,33,Male,22862,3164,Fashion
C4718,O154924,03/07/2024,32,Male,21359,1196,Home
C7509,O154925,18/05/2024,34,Female,17120,1761,Beauty
C7834,O154926,21/06/2024,66,Male,19149,4880,Electronics
C8155,O154927,08/04/2024,46,Female,33850,6354,Electronics
C6203,O154928,07/06/2024,27,Female,35577,884,Beauty
C1885,O154929,04/08/2024,44,Female,25809,5960,Electronics
C2771,O154930,10/01/2024,50,Female,21881,764,Beauty
C9094,O154931,28/09/2024,65,Female,27813,8941,Travel
C2426,O154932,16/09/2024,63,Male,30395,988,Grocery
C9972,O154933,20/09/2024,18,Male,21592,507,Beauty
C16580,O154934,09/03/2024,70,Male,28926,1587,Beauty
C9065,O154935,20/04/2024,60,Female,26017,267,Grocery
C10592,O154936,19/02/2024,19,Male,28405,454,Fashion
C10918,O154937,01/04/2024,70,Female,68584,2583,Travel
C1269,O154938,29/03/2024,61,Female,30505,6376,Electronics
C17111,O154939,04/12/2024,30,Female,28663,1890,Beauty
C19980,O154940,17/10/2024,29,Female,22540,1913,Electronics
C19249,O154941,15/05/2024,53,Male,19457,3334,Home
C16339,O154942,04/12/2024,55,Male,42799,576,Fashion
C12990,O154943,16/12/2024,65,Female,37000,3535,Electronics
C8716,O154944,03/03/2024,64,Male,29879,4692,Electronics
C18021,O154945,20/09/2024,31,Female,30191,2466,Electronics
C309,O154946,11/07/2024,57,Female,38022,9718,Travel
C17073,O154947,16/09/2024,59,Female,29463,3770,Fashion
C10492,O154948,01/07/2024,33,Male,20532,2037,Home
C19760,O154949,02/05/2024,58,Female,36825,3788,Fashion
C17149,O154950,24/12/2024,26,Female,23563,1268,Beauty
C345,O154951,19/03/2024,57,Male,28402,4683,Home
C19689,O154952,06/05/2024,53,Male,25164,3596,Fashion
C15547,O154953,01/02/2024,53,Male,22864,4002,Electronics
C17668,O154954,28/02/2024,29,Male,22101,2530,Electronics
C11927,O154955,22/04/2024,19,Female,18798,6199,Electronics
C2372,O154956,13/12/2024,44,Female,21270,1292,Beauty
C17873,O154957,20/07/2024,30,Male,27520,6205,Electronics
C16018,O154958,17/09/2024,63,Male,40050,5022,Home
C9320,O154959,03/06/2024,52,Female,24903,5958,Travel
C8085,O154960,24/11/2024,58,Male,29648,737,Beauty
C4575,O154961,31/03/2024,63,Female,27802,1509,Beauty
C2396,O154962,27/01/2024,30,Female,34328,2228,Home
C11990,O154963,01/03/2024,57,Male,25792,496,Beauty
C15480,O154964,21/12/2024,20,Male,33960,1814,Grocery
C2800,O154965,15/11/2024,53,Male,31367,1216,Fashion
C6756,O154966,07/12/2024,64,Male,36581,3542,Electronics
C19554,O154967,19/06/2024,31,Female,25780,473,Grocery
C8698,O154968,30/11/2024,25,Male,25553,9682,Travel
C9973,O154969,10/08/2024,39,Male,27361,1865,Beauty
C14023,O154970,09/04/2024,18,Female,21145,732,Beauty
C16253,O154971,27/05/2024,28,Female,19704,818,Home
C443,O154972,18/01/2024,23,Male,18827,2150,Home
C10422,O154973,19/03/2024,39,Female,22147,821,Fashion
C277,O154974,16/08/2024,62,Male,34026,6832,Electronics
C11691,O154975,01/11/2024,53,Male,22296,3449,Fashion
C15399,O154976,08/08/2024,43,Female,25383,2343,Home
C8007,O154977,24/01/2024,57,Male,28421,1483,Electronics
C3119,O154978,17/08/2024,21,Female,22433,2238,Home
C3666,O154979,11/11/2024,47,Male,22436,395,Fashion
C4254,O154980,30/09/2024,34,Male,22039,1430,Fashion
C15835,O154981,17/09/2024,28,Male,40909,913,Beauty
C15529,O154982,17/07/2024,36,Female,20523,3430,Fashion
C11842,O154983,25/11/2024,50,Female,34117,4062,Electronics
C7634,O154984,09/07/2024,38,Female,25286,2216,Electronics
C12309,O154985,17/09/2024,63,Male,29763,1474,Electronics
C7616,O154986,05/03/2024,47,Female,26208,6699,Electronics
C12958,O154987,15/10/2024,31,Male,20810,1838,Beauty
C16875,O154988,12/04/2024,26,Male,22832,1399,Grocery
C18058,O154989,14/05/2024,23,Female,38600,3412,Home
C4840,O154990,16/11/2024,30,Male,42780,6262,Travel
C4198,O154991,12/01/2024,49,Male,39567,1743,Beauty
C18125,O154992,25/01/2024,53,Male,21303,4852,Home
C9461,O154993,20/01/2024,69,Female,30486,6664,Electronics
C19621,O154994,20/09/2024,67,Female,28573,5155,Home
C2713,O154995,22/01/2024,46,Female,22688,1508,Beauty
C14917,O154996,02/05/2024,60,Female,39378,826,Home
C4626,O154997,15/05/2024,42,Male,30034,2448,Beauty
C15086,O154998,06/01/2024,53,Female,26719,6370,Electronics
C2034,O154999,03/11/2024,56,Female,43443,4329,Home
C11340,O155000,30/03/2024,26,Male,18827,481,Beauty
C1169,O155001,18/08/2024,32,Male,38668,6377,Travel
C2575,O155002,01/06/2024,42,Male,29328,8535,Travel
C14609,O155003,20/01/2024,23,Female,23470,2041,Beauty
C9873,O155004,23/04/2024,30,Female,28522,1909,Beauty
C7759,O155005,30/11/2024,63,Female,29051,1015,Beauty
C11985,O155006,07/02/2024,55,Male,22634,3258,Travel
C10929,O155007,27/02/2024,43,Female,27466,924,Grocery
C939,O155008,31/05/2024,31,Female,21607,3812,Fashion
C3151,O155009,28/09/2024,57,Female,25924,5016,Electronics
C16058,O155010,05/09/2024,49,Female,33370,5018,Electronics
C3245,O155011,11/09/2024,36,Male,29680,1834,Home
C2025,O155012,21/03/2024,29,Male,24562,6704,Electronics
C13618,O155013,03/12/2024,59,Male,29823,5757,Electronics
C15853,O155014,02/05/2024,39,Female,35345,6082,Electronics
C10339,O155015,14/04/2024,23,Female,21401,246,Grocery
C15394,O155016,04/06/2024,55,Female,22722,1423,Fashion
C8148,O155017,28/05/2024,51,Female,31740,1570,Home
C18626,O155018,22/08/2024,37,Male,28691,4268,Home
C3738,O155019,06/01/2024,42,Female,28552,2849,Fashion
C16513,O155020,23/03/2024,41,Male,42847,2294,Beauty
C9482,O155021,03/05/2024,48,Female,32112,3182,Home
C2989,O155022,27/02/2024,31,Male,22583,4927,Home
C15707,O155023,15/09/2024,55,Female,37825,3260,Electronics
C11085,O155024,29/03/2024,51,Female,34636,1450,Grocery
C11963,O155025,25/06/2024,31,Male,32747,1816,Beauty
C19800,O155026,10/10/2024,39,Female,21909,989,Beauty
C8253,O155027,18/10/2024,37,Female,24183,470,Grocery
C13061,O155028,25/01/2024,29,Female,32388,3857,Fashion
C19278,O155029,22/02/2024,27,Male,27946,6942,Electronics
C15058,O155030,17/12/2024,43,Female,37748,3775,Home
C11879,O155031,02/05/2024,46,Male,35636,1339,Electronics
C1757,O155032,04/11/2024,44,Female,21346,957,Fashion
C12713,O155033,06/07/2024,44,Female,20973,1624,Grocery
C14802,O155034,14/07/2024,66,Male,22838,1111,Electronics
C9664,O155035,30/03/2024,35,Male,18406,816,Fashion
C13001,O155036,17/03/2024,34,Male,22035,271,Grocery
C11049,O155037,21/12/2024,31,Female,22062,4778,Travel
C12112,O155038,18/10/2024,21,Female,35984,2469,Fashion
C18211,O155039,22/12/2024,32,Male,27475,379,Beauty
C1295,O155040,16/11/2024,63,Female,27464,2840,Travel
C17490,O155041,05/02/2024,18,Female,26448,1436,Grocery
C4132,O155042,12/01/2024,34,Female,36684,5794,Travel
C5542,O155043,15/01/2024,52,Male,34002,2317,Fashion
C6932,O155044,26/11/2024,41,Female,28364,3687,Fashion
C11084,O155045,10/04/2024,69,Male,17279,9559,Travel
C16381,O155046,10/11/2024,60,Female,17314,4128,Electronics
C17386,O155047,21/08/2024,54,Male,23975,620,Beauty
C2891,O155048,01/05/2024,19,Male,26473,7777,Travel
C18581,O155049,13/01/2024,21,Female,27329,3998,Fashion
C11134,O155050,16/08/2024,54,Male,20074,8270,Travel
C2448,O155051,15/12/2024,54,Male,32425,556,Grocery
C12547,O155052,31/03/2024,22,Male,22312,207,Beauty
C5602,O155053,21/12/2024,47,Female,20886,2519,Fashion
C19984,O155054,10/12/2024,57,Male,30360,4014,Electronics
C18149,O155055,06/10/2024,60,Male,19493,823,Home
C7332,O155056,24/11/2024,31,Female,22333,2135,Fashion
C14529,O155057,24/06/2024,21,Female,19914,1028,Home
C7932,O155058,06/06/2024,60,Female,21797,4883,Home
C18663,O155059,30/04/2024,50,Female,33676,973,Fashion
C1403,O155060,02/03/2024,30,Male,34407,5815,Home
C11946,O155061,06/04/2024,53,Female,28889,982,Beauty
C10635,O155062,24/02/2024,40,Female,18049,6331,Electronics
C14979,O155063,13/07/2024,56,Female,32661,337,Grocery
C14811,O155064,27/06/2024,26,Male,23014,2686,Fashion
C6907,O155065,24/08/2024,53,Male,31388,3546,Fashion
C3506,O155066,25/11/2024,51,Female,24829,2018,Beauty
C11029,O155067,14/01/2024,41,Female,27374,223,Grocery
C13668,O155068,28/10/2024,60,Male,25732,1000,Electronics
C18584,O155069,15/11/2024,68,Male,19306,1405,Grocery
C17036,O155070,10/01/2024,61,Male,24976,3593,Fashion
C13331,O155071,19/10/2024,63,Female,26847,2146,Beauty
C12195,O155072,19/10/2024,19,Female,21613,5407,Home
